Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-con,16,1,1mbit,0%,0ms,0,100.0,7.900023460388184,18.35722753282586,128.0,1765111807.63235
coap-con,16,1,1mbit,0%,20ms,20,100.0,30.40003776550293,18.963145204104237,128.0,1765111827.1338801
coap-con,16,1,1mbit,0%,100ms,100,100.0,109.50000286102295,15.69325622244236,128.0,1765111846.525898
coap-con,16,1,1mbit,0%,500ms,500,100.0,520.8999156951904,45.41522588949219,128.0,1765111866.513988
coap-con,16,1,1mbit,1%,0ms,0,100.0,718.4999465942383,1144.1317841423113,128.0,1765111886.2015638
coap-con,16,1,1mbit,1%,20ms,20,100.0,29.199981689453125,19.98776653633697,128.0,1765111905.9273229
coap-con,16,1,1mbit,1%,100ms,100,100.0,347.80004024505615,750.4559788791498,128.0,1765111925.851501
coap-con,16,1,1mbit,1%,500ms,500,100.0,508.9000463485718,17.62856272855444,128.0,1765111945.6390998
coap-con,16,1,1mbit,5%,0ms,0,100.0,8.300018310546875,18.571515687854177,128.0,1765111964.9624782
coap-con,16,1,1mbit,5%,20ms,20,100.0,330.40003776550293,944.1841489637252,128.0,1765111984.6015239
coap-con,16,1,1mbit,5%,100ms,100,100.0,321.00000381469727,670.2597884515156,128.0,1765112004.311697
coap-con,16,1,1mbit,5%,500ms,500,100.0,509.7999572753906,16.095501615229523,128.0,1765112024.290122
coap-con,16,1,1mbit,10%,0ms,0,90.0,15.111049016316732,34.876317231565615,115.2,1765112044.041182
coap-con,16,1,1mbit,10%,20ms,20,100.0,274.7000455856323,775.6793740735593,128.0,1765112063.6822772
coap-con,16,1,1mbit,10%,100ms,100,100.0,344.1999912261963,740.4330218492532,128.0,1765112083.422693
coap-con,16,1,1mbit,10%,500ms,500,100.0,718.1000232696533,661.9962066675564,128.0,1765112103.315419
coap-con,16,10,50kbit,0%,0ms,0,100.0,2.0999956130981445,5.594904524644007,1280.0,1765112123.076421
coap-con,16,10,50kbit,0%,20ms,20,100.0,23.720014095306396,7.173299711136168,1280.0,1765112142.9673789
coap-con,16,10,50kbit,0%,100ms,100,100.0,104.99000787734985,9.341441463537784,1280.0,1765112163.2490282
coap-con,16,10,50kbit,0%,500ms,500,100.0,503.5499906539917,5.807301562068086,1280.0,1765112183.0634391
coap-con,16,10,50kbit,1%,0ms,0,100.0,23.079986572265625,207.7449239520503,1280.0,1765112202.8892438
coap-con,16,10,50kbit,1%,20ms,20,100.0,24.150004386901855,10.651862892678333,1280.0,1765112223.026539
coap-con,16,10,50kbit,1%,100ms,100,100.0,127.99999713897705,249.58900106787792,1280.0,1765112242.791817
coap-con,16,10,50kbit,1%,500ms,500,100.0,552.3800110816956,344.9521848257642,1280.0,1765112262.708282
coap-con,16,10,50kbit,5%,0ms,0,100.0,124.76999282836914,537.649448145049,1280.0,1765112283.429408
coap-con,16,10,50kbit,5%,20ms,20,100.0,100.72000980377197,436.062826741205,1280.0,1765112303.348898
coap-con,16,10,50kbit,5%,100ms,100,100.0,150.38001775741577,331.09705289745756,1280.0,1765112323.09803
coap-con,16,10,50kbit,5%,500ms,500,100.0,715.5699920654297,727.5610753208816,1280.0,1765112343.0470002
coap-con,16,10,50kbit,10%,0ms,0,99.0,375.32323297828134,1049.6204524059606,1267.2,1765112362.868671
coap-con,16,10,50kbit,10%,20ms,20,100.0,331.6499996185303,841.4449628815471,1280.0,1765112382.765671
coap-con,16,10,50kbit,10%,100ms,100,100.0,523.4099888801575,1251.9037835606368,1280.0,1765112402.735056
coap-con,16,10,50kbit,10%,500ms,500,100.0,739.8399829864502,1013.3170887374894,1280.0,1765112422.497709
coap-con,16,10,100kbit,0%,0ms,0,100.0,2.630007266998291,5.084461099825431,1280.0,1765112442.3329651
coap-con,16,10,100kbit,0%,20ms,20,100.0,24.680006504058838,8.277859729048657,1280.0,1765112462.254724
coap-con,16,10,100kbit,0%,100ms,100,100.0,103.59999179840088,6.075285089039715,1280.0,1765112482.0492191
coap-con,16,10,100kbit,0%,500ms,500,100.0,503.40999841690063,5.432970558705644,1280.0,1765112501.7340832
coap-con,16,10,100kbit,1%,0ms,0,100.0,24.16998863220215,215.7803740873639,1280.0,1765112521.7575948
coap-con,16,10,100kbit,1%,20ms,20,100.0,74.6500015258789,356.9339881832952,1280.0,1765112541.629798
coap-con,16,10,100kbit,1%,100ms,100,100.0,103.88999700546265,5.333144523102409,1280.0,1765112561.442722
coap-con,16,10,100kbit,1%,500ms,500,100.0,555.6599974632263,353.1336653014974,1280.0,1765112581.4444642
coap-con,16,10,100kbit,5%,0ms,0,100.0,160.01999855041504,631.1665510146436,1280.0,1765112601.452343
coap-con,16,10,100kbit,5%,20ms,20,100.0,24.030005931854248,5.9906625047026525,1280.0,1765112621.339851
coap-con,16,10,100kbit,5%,100ms,100,100.0,245.7599902153015,559.3241175447699,1280.0,1765112641.229312
coap-con,16,10,100kbit,5%,500ms,500,100.0,550.4499959945679,332.8500736314285,1280.0,1765112660.9243462
coap-con,16,10,100kbit,10%,0ms,0,99.0,422.2828258167614,1453.769389029087,1267.2,1765112680.702625
coap-con,16,10,100kbit,10%,20ms,20,100.0,333.48999977111816,847.6050475181062,1280.0,1765112700.520763
coap-con,16,10,100kbit,10%,100ms,100,100.0,347.58999824523926,740.537414726199,1280.0,1765112720.145104
coap-con,16,10,100kbit,10%,500ms,500,100.0,924.6600103378296,1182.1460289526246,1280.0,1765112739.883766
coap-con,16,10,250kbit,0%,0ms,0,100.0,3.3699917793273926,7.732454376458238,1280.0,1765112759.804916
coap-con,16,10,250kbit,0%,20ms,20,100.0,23.450007438659668,4.808196585797341,1280.0,1765112779.731102
coap-con,16,10,250kbit,0%,100ms,100,100.0,103.31999063491821,5.146111023143248,1280.0,1765112799.550133
coap-con,16,10,250kbit,0%,500ms,500,100.0,504.25997734069824,9.279734292840477,1280.0,1765112819.4497888
coap-con,16,10,250kbit,1%,0ms,0,100.0,2.1000003814697266,4.738635855635051,1280.0,1765112839.4170082
coap-con,16,10,250kbit,1%,20ms,20,100.0,24.180006980895996,4.965292801506533,1280.0,1765112859.230423
coap-con,16,10,250kbit,1%,100ms,100,100.0,104.92998361587524,7.097082184438919,1280.0,1765112878.986141
coap-con,16,10,250kbit,1%,500ms,500,100.0,553.6099791526794,357.1344135266755,1280.0,1765112898.886105
coap-con,16,10,250kbit,5%,0ms,0,100.0,75.33999919891357,422.8609915062795,1280.0,1765112918.8204632
coap-con,16,10,250kbit,5%,20ms,20,100.0,109.2699933052063,482.166485156035,1280.0,1765112938.8785222
coap-con,16,10,250kbit,5%,100ms,100,100.0,133.3400058746338,297.99135748735205,1280.0,1765112958.7420769
coap-con,16,10,250kbit,5%,500ms,500,100.0,579.260003566742,434.7736716158459,1280.0,1765112978.529261
coap-con,16,10,250kbit,10%,0ms,0,100.0,156.81000232696533,609.8189409133932,1280.0,1765112998.136238
coap-con,16,10,250kbit,10%,20ms,20,99.0,307.0504833953549,1091.3623853900344,1267.2,1765113017.843369
coap-con,16,10,250kbit,10%,100ms,100,100.0,300.3999972343445,674.9848114221808,1280.0,1765113037.1905222
coap-con,16,10,250kbit,10%,500ms,500,100.0,704.2699980735779,683.8144731930032,1280.0,1765113057.0218291
coap-con,16,10,1mbit,0%,0ms,0,100.0,2.799990177154541,4.882450705698686,1280.0,1765113076.8081212
coap-con,16,10,1mbit,0%,20ms,20,100.0,24.149999618530273,4.938748328516618,1280.0,1765113096.558484
coap-con,16,10,1mbit,0%,100ms,100,100.0,105.03000020980835,7.103078339675464,1280.0,1765113116.341202
coap-con,16,10,1mbit,0%,500ms,500,100.0,504.05999183654785,7.47226212275268,1280.0,1765113136.211311
coap-con,16,10,1mbit,1%,0ms,0,100.0,2.390000820159912,4.419651273953199,1280.0,1765113156.0431921
coap-con,16,10,1mbit,1%,20ms,20,100.0,45.22001266479492,213.38369162338833,1280.0,1765113175.884664
coap-con,16,10,1mbit,1%,100ms,100,100.0,128.63999843597412,250.49089686690414,1280.0,1765113195.679287
coap-con,16,10,1mbit,1%,500ms,500,100.0,532.4299931526184,290.6230411729147,1280.0,1765113215.521149
coap-con,16,10,1mbit,5%,0ms,0,100.0,215.94999074935913,852.062288121449,1280.0,1765113235.411126
coap-con,16,10,1mbit,5%,20ms,20,100.0,120.3499960899353,478.48555705528935,1280.0,1765113255.262458
coap-con,16,10,1mbit,5%,100ms,100,99.0,274.3535210387875,627.8245072021095,1267.2,1765113275.0072
coap-con,16,10,1mbit,5%,500ms,500,100.0,665.2600121498108,646.1217861554532,1280.0,1765113294.6938398
coap-con,16,10,1mbit,10%,0ms,0,100.0,372.3099875450134,891.0954907752807,1280.0,1765113314.461726
coap-con,16,10,1mbit,10%,20ms,20,100.0,268.00999879837036,783.3460360122779,1280.0,1765113334.24994
coap-con,16,10,1mbit,10%,100ms,100,100.0,389.96999979019165,941.8835944099225,1280.0,1765113353.961319
coap-con,16,10,1mbit,10%,500ms,500,100.0,889.8199892044067,1129.2122983721174,1280.0,1765113373.783987
coap-con,16,100,100kbit,0%,0ms,0,100.0,0.8449985980987549,1.9268285614080363,12800.0,1765113395.136251
coap-con,16,100,100kbit,0%,20ms,20,100.0,21.937998294830322,2.8330483360038023,12800.0,1765113416.109727
coap-con,16,100,100kbit,0%,100ms,100,100.0,101.60199761390686,2.481481205111409,12800.0,1765113436.9731688
coap-con,16,100,100kbit,0%,500ms,500,100.0,501.51099729537964,1.9818691903642702,12800.0,1765113457.80731
coap-con,16,100,100kbit,1%,0ms,0,100.0,34.263999700546265,281.6833819955892,12800.0,1765113478.931097
coap-con,16,100,100kbit,1%,20ms,20,100.0,51.59299969673157,275.369484831672,12800.0,1765113499.7228632
coap-con,16,100,100kbit,1%,100ms,100,100.0,121.73699808120728,223.39963047157104,12800.0,1765113520.643611
coap-con,16,100,100kbit,1%,500ms,500,100.0,526.8599996566772,241.82367418995983,12800.0,1765113541.6190279
coap-con,16,100,100kbit,5%,0ms,0,100.0,147.34600043296814,617.6472920709195,12800.0,1765113562.527364
coap-con,16,100,100kbit,5%,20ms,20,99.7,155.79738851296628,597.4517637071755,12761.6,1765113582.8876412
coap-con,16,100,100kbit,5%,100ms,100,100.0,181.2039988040924,439.0593420285418,12800.0,1765113603.935149
coap-con,16,100,100kbit,5%,500ms,500,99.9,646.6966945010502,588.4442454119526,12787.2,1765113624.827275
coap-con,16,100,100kbit,10%,0ms,0,99.8,262.68737421245993,923.7191525711901,12774.4,1765113646.0757918
coap-con,16,100,100kbit,10%,20ms,20,99.4,288.4537226237521,925.1275503936025,12723.2,1765113667.070688
coap-con,16,100,100kbit,10%,100ms,100,99.7,340.7572700362746,837.0848867440752,12761.6,1765113687.911979
coap-con,16,100,100kbit,10%,500ms,500,99.5,790.622107587268,919.3999247247131,12736.0,1765113708.540864
coap-con,16,100,250kbit,0%,0ms,0,100.0,0.8919968605041504,2.0392340188631257,12800.0,1765113730.0615559
coap-con,16,100,250kbit,0%,20ms,20,100.0,21.537001371383667,1.8044085882991376,12800.0,1765113750.7189791
coap-con,16,100,250kbit,0%,100ms,100,100.0,102.09899735450745,3.4804210558586393,12800.0,1765113771.838965
coap-con,16,100,250kbit,0%,500ms,500,100.0,501.81299924850464,2.49444264333892,12800.0,1765113792.851008
coap-con,16,100,250kbit,1%,0ms,0,100.0,25.55100178718567,248.9491827829556,12800.0,1765113813.713092
coap-con,16,100,250kbit,1%,20ms,20,100.0,39.335001707077026,208.21495736926934,12800.0,1765113834.170841
coap-con,16,100,250kbit,1%,100ms,100,100.0,136.29200267791748,293.3479006011154,12800.0,1765113854.965705
coap-con,16,100,250kbit,1%,500ms,500,100.0,535.0830028057098,283.68087267820994,12800.0,1765113875.814955
coap-con,16,100,250kbit,5%,0ms,0,100.0,105.61299753189087,608.3523593132377,12800.0,1765113896.729059
coap-con,16,100,250kbit,5%,20ms,20,99.9,136.16216313970222,519.5291573143003,12787.2,1765113917.36396
coap-con,16,100,250kbit,5%,100ms,100,100.0,244.4820008277893,579.9118036587054,12800.0,1765113938.127297
coap-con,16,100,250kbit,5%,500ms,500,99.9,614.4564567027508,538.0008495977878,12787.2,1765113959.024351
coap-con,16,100,250kbit,10%,0ms,0,99.6,244.13955690391572,922.2740754147084,12748.8,1765113979.963254
coap-con,16,100,250kbit,10%,20ms,20,99.5,335.3085448394469,1028.904614489971,12736.0,1765114000.732595
coap-con,16,100,250kbit,10%,100ms,100,99.7,317.69307996468655,764.9620566737616,12761.6,1765114021.499668
coap-con,16,100,250kbit,10%,500ms,500,99.6,802.2008078644075,994.1582415190016,12748.8,1765114041.703404
coap-con,16,100,1mbit,0%,0ms,0,100.0,0.5860021114349365,1.9314092660904025,12800.0,1765114062.571427
coap-con,16,100,1mbit,0%,20ms,20,100.0,22.30399775505066,4.058331951655742,12800.0,1765114083.469357
coap-con,16,100,1mbit,0%,100ms,100,100.0,101.73500561714172,1.9986960547492978,12800.0,1765114104.265515
coap-con,16,100,1mbit,0%,500ms,500,100.0,501.65799927711487,2.121217376918799,12800.0,1765114124.9692879
coap-con,16,100,1mbit,1%,0ms,0,100.0,28.571998119354248,334.3993255103668,12800.0,1765114146.040234
coap-con,16,100,1mbit,1%,20ms,20,100.0,51.973997592926025,276.79054939265865,12800.0,1765114166.30079
