Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-non,16,10,50kbit,5%,500ms,500,97.0,503.2164829293477,6.572078826088701,1241.6,1765112337.281666
coap-non,16,10,50kbit,10%,0ms,0,89.0,2.595510375633668,4.939932252109032,1139.2,1765112356.98679
coap-non,16,10,50kbit,10%,20ms,20,92.0,23.586957351021145,5.120849481383544,1177.6,1765112376.7144341
coap-non,16,10,50kbit,10%,100ms,100,90.0,103.76666122012668,6.244175034429757,1152.0,1765112396.4372082
coap-non,16,10,50kbit,10%,500ms,500,85.0,503.70586900150073,7.3205791422937425,1088.0,1765112416.25646
coap-non,16,10,100kbit,0%,0ms,0,100.0,2.2699928283691406,5.5338338137572,1280.0,1765112436.0828001
coap-non,16,10,100kbit,0%,20ms,20,100.0,24.349994659423828,8.202442404641179,1280.0,1765112455.957967
coap-non,16,10,100kbit,0%,100ms,100,100.0,102.99000024795532,5.307678834473487,1280.0,1765112475.745491
coap-non,16,10,100kbit,0%,500ms,500,100.0,502.5500178337097,4.969340836297503,1280.0,1765112495.5484931
coap-non,16,10,100kbit,1%,0ms,0,99.0,2.424244928841639,5.2665506165791225,1267.2,1765112514.911176
coap-non,16,10,100kbit,1%,20ms,20,98.0,23.52040397877596,5.278294943424888,1254.4,1765112534.7261739
coap-non,16,10,100kbit,1%,100ms,100,99.0,102.93939137699628,4.52614406885944,1267.2,1765112554.544152
coap-non,16,10,100kbit,1%,500ms,500,99.0,503.3131344149811,6.123947388493306,1267.2,1765112574.318686
coap-non,16,10,100kbit,5%,0ms,0,94.0,2.585114316737398,6.6306759600339555,1203.2,1765112594.308079
coap-non,16,10,100kbit,5%,20ms,20,94.0,23.702116722756244,5.244221497789145,1203.2,1765112614.059514
coap-non,16,10,100kbit,5%,100ms,100,92.0,103.8586834202642,5.663802984113511,1177.6,1765112633.9601269
coap-non,16,10,100kbit,5%,500ms,500,97.0,503.15462928457356,7.114147968082292,1241.6,1765112653.754534
coap-non,16,10,100kbit,10%,0ms,0,91.0,2.175821052802788,4.554826669536359,1164.8,1765112673.628148
coap-non,16,10,100kbit,10%,20ms,20,87.0,22.862064427342908,5.5093516559932665,1113.6,1765112693.486309
coap-non,16,10,100kbit,10%,100ms,100,88.0,103.27272794463418,5.774945387135671,1126.4,1765112713.3479118
coap-non,16,10,100kbit,10%,500ms,500,87.0,503.02299137773184,5.8269189205073495,1113.6,1765112733.069726
coap-non,16,10,250kbit,0%,0ms,0,100.0,2.2699952125549316,5.258683320551142,1280.0,1765112752.8048608
coap-non,16,10,250kbit,0%,20ms,20,100.0,23.620014190673828,5.391308420402883,1280.0,1765112772.561474
coap-non,16,10,250kbit,0%,100ms,100,100.0,103.5300087928772,5.452189470939269,1280.0,1765112792.380564
coap-non,16,10,250kbit,0%,500ms,500,100.0,504.7399878501892,7.3890653850337396,1280.0,1765112812.22912
coap-non,16,10,250kbit,1%,0ms,0,100.0,2.649998664855957,5.978701253798094,1280.0,1765112832.091973
coap-non,16,10,250kbit,1%,20ms,20,99.0,24.20201686897663,5.182360192493025,1267.2,1765112851.95421
