Protocol,Size,Rate,Bandwidth,Loss,ConfigDelay_ms,Sent,Received,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps
mqtt,1024,10,50kbit,10%,20,100,126,126.0,18292.46551649911,18688.55112886128,103219.2
mqtt,1024,10,50kbit,10%,100,100,81,81.0,10045.84652994886,9589.161515740912,66355.2
mqtt,1024,10,50kbit,10%,500,100,98,98.0,10610.677792101493,5219.177643799515,80281.6
mqtt,1024,10,100kbit,0%,0,100,134,134.0,5359.107965853676,6609.8806636761265,109772.8
mqtt,1024,10,100kbit,0%,20,100,100,100.0,226.68814897537231,25.90241892349859,81920.0
mqtt,1024,10,100kbit,0%,100,100,100,100.0,319.15767669677734,37.161381693038074,81920.0
mqtt,1024,10,100kbit,0%,500,100,100,100.0,791.5484428405762,94.77474075372048,81920.0
mqtt,1024,10,100kbit,1%,0,100,100,100.0,121.6567850112915,41.68769823961091,81920.0
mqtt,1024,10,100kbit,1%,20,100,100,100.0,235.2587080001831,46.26585253395818,81920.0
mqtt,1024,10,100kbit,1%,100,100,100,100.0,318.8535237312317,38.538526835369034,81920.0
mqtt,1024,10,100kbit,1%,500,100,100,100.0,943.2279419898988,310.32470672830596,81920.0
mqtt,1024,10,100kbit,5%,0,100,100,100.0,214.87494230270383,79.57317565468311,81920.0
mqtt,1024,10,100kbit,5%,20,100,100,100.0,258.8416337966919,76.73118540492199,81920.0
mqtt,1024,10,100kbit,5%,100,100,100,100.0,410.77818155288696,152.43321699217358,81920.0
mqtt,1024,10,100kbit,5%,500,100,100,100.0,1121.7614674568176,404.2318866511885,81920.0
mqtt,1024,10,100kbit,10%,0,100,100,100.0,400.2846264839173,376.185390545498,81920.0
mqtt,1024,10,100kbit,10%,20,100,100,100.0,708.7461352348328,413.2476576822823,81920.0
mqtt,1024,10,100kbit,10%,100,100,100,100.0,845.7859134674072,427.4861072779951,81920.0
mqtt,1024,10,100kbit,10%,500,100,100,100.0,2059.9396467208862,652.238146179646,81920.0
mqtt,1024,10,250kbit,0%,0,100,100,100.0,41.10012769699097,2.0633908877582474,81920.0
mqtt,1024,10,250kbit,0%,20,100,100,100.0,62.858481407165534,11.638506395390426,81920.0
mqtt,1024,10,250kbit,0%,100,100,100,100.0,228.75060558319092,37.92807478489734,81920.0
mqtt,1024,10,250kbit,0%,500,100,100,100.0,683.2945895195007,101.85288261140936,81920.0
mqtt,1024,10,250kbit,1%,0,100,100,100.0,49.69349145889282,36.517125321094355,81920.0
mqtt,1024,10,250kbit,1%,20,100,100,100.0,65.5937671661377,19.283136521676266,81920.0
mqtt,1024,10,250kbit,1%,100,100,100,100.0,228.3493399620056,37.957948489945665,81920.0
mqtt,1024,10,250kbit,1%,500,100,100,100.0,787.1214580535889,299.6544677232812,81920.0
mqtt,1024,10,250kbit,5%,0,100,100,100.0,98.92860889434814,111.12370870948912,81920.0
mqtt,1024,10,250kbit,5%,20,100,100,100.0,103.17580699920654,80.33729502302155,81920.0
mqtt,1024,10,250kbit,5%,100,100,100,100.0,399.4021534919739,256.0437428222183,81920.0
mqtt,1024,10,250kbit,5%,500,100,100,100.0,908.624484539032,365.201356187179,81920.0
mqtt,1024,10,250kbit,10%,0,100,100,100.0,92.50150442123412,102.91508537732554,81920.0
mqtt,1024,10,250kbit,10%,20,100,100,100.0,210.40951490402225,168.16123507612784,81920.0
mqtt,1024,10,250kbit,10%,100,100,100,100.0,591.477677822113,347.36258770398007,81920.0
mqtt,1024,10,250kbit,10%,500,100,100,100.0,1967.8007411956787,909.098849307028,81920.0
mqtt,1024,10,1mbit,0%,0,100,100,100.0,13.966667652130129,1.7778184094068707,81920.0
mqtt,1024,10,1mbit,0%,20,100,100,100.0,37.27901220321655,6.819697139959205,81920.0
mqtt,1024,10,1mbit,0%,100,100,100,100.0,188.65689516067505,42.95930987291098,81920.0
mqtt,1024,10,1mbit,0%,500,100,100,100.0,651.4261221885681,110.2747668981597,81920.0
mqtt,1024,10,1mbit,1%,0,100,100,100.0,15.802896022796627,15.036553629679984,81920.0
mqtt,1024,10,1mbit,1%,20,100,100,100.0,38.16555976867676,9.523534478001691,81920.0
mqtt,1024,10,1mbit,1%,100,100,100,100.0,209.526207447052,79.92113292140188,81920.0
mqtt,1024,10,1mbit,1%,500,100,100,100.0,812.4930953979492,325.2623340617334,81920.0
mqtt,1024,10,1mbit,5%,0,100,100,100.0,42.09731101989746,70.64710290769928,81920.0
mqtt,1024,10,1mbit,5%,20,100,100,100.0,73.40613126754761,73.15522743630696,81920.0
mqtt,1024,10,1mbit,5%,100,100,100,100.0,344.23582553863525,186.40364530633704,81920.0
mqtt,1024,10,1mbit,5%,500,100,97,97.0,1126.5418455772792,466.7934511590408,79462.4
mqtt,1024,10,1mbit,10%,0,100,100,100.0,93.99545192718506,161.37422494868247,81920.0
mqtt,1024,10,1mbit,10%,20,100,100,100.0,255.6178617477417,328.94432206805703,81920.0
mqtt,1024,10,1mbit,10%,100,100,100,100.0,505.9896397590637,266.23251679379223,81920.0
mqtt,1024,10,1mbit,10%,500,100,100,100.0,1622.0221090316772,730.4973915156481,81920.0
mqtt,1024,10,0,0%,0,100,100,100.0,1.9234251976013184,0.3591327493104248,81920.0
mqtt,1024,10,0,0%,20,100,100,100.0,1.9462871551513672,0.3503750046338032,81920.0
mqtt,1024,10,0,0%,100,100,100,100.0,1.1803197860717771,0.4355788597435378,81920.0
mqtt,1024,10,0,0%,500,100,100,100.0,1.920466423034668,0.3121743736756728,81920.0
mqtt,1024,10,0,1%,0,100,100,100.0,1.946284770965576,0.3621276816821315,81920.0
mqtt,1024,10,0,1%,20,100,100,100.0,1.896467208862305,0.4337842780798135,81920.0
mqtt,1024,10,0,1%,100,100,100,100.0,1.131737232208252,0.3829704933119553,81920.0
mqtt,1024,10,0,1%,500,100,100,100.0,1.914689540863037,0.333379955543929,81920.0
mqtt,1024,10,0,5%,0,100,100,100.0,1.9608783721923828,0.301317900636639,81920.0
mqtt,1024,10,0,5%,20,100,100,100.0,1.476304531097412,0.5451640282284452,81920.0
mqtt,1024,10,0,5%,100,100,100,100.0,2.012608051300049,0.3789891500591875,81920.0
mqtt,1024,10,0,5%,500,100,100,100.0,1.96871280670166,0.3023862491736452,81920.0
mqtt,1024,10,0,10%,0,100,100,100.0,1.0657143592834473,0.3342742161342366,81920.0
mqtt,1024,10,0,10%,20,100,100,100.0,1.8608927726745603,0.3939637509719116,81920.0
mqtt,1024,10,0,10%,100,100,100,100.0,1.8869948387145996,0.3834045261592353,81920.0
mqtt,1024,10,0,10%,500,100,100,100.0,1.602628231048584,0.5408108393304706,81920.0
mqtt,1024,100,50kbit,0%,0,1000,469,46.9,37974.33945924234,21729.95920012541,384204.8
mqtt,1024,100,50kbit,0%,20,1000,409,40.9,33526.28626974987,19666.731016432877,335052.8
mqtt,1024,100,50kbit,0%,100,1000,438,43.8,65960.30417424903,72236.80468663668,358809.6
mqtt,1024,100,50kbit,0%,500,1000,420,42.0,34761.722742375874,19501.166337744045,344064.0
mqtt,1024,100,50kbit,1%,0,1000,472,47.2,56415.65690555815,39013.89323630889,386662.4
mqtt,1024,100,50kbit,1%,20,1000,628,62.8,56095.481497846595,34250.02754128493,514457.6
mqtt,1024,100,50kbit,1%,100,1000,675,67.5,58666.79815433644,34088.03204851959,552960.0
mqtt,1024,100,50kbit,1%,500,1000,683,68.30000000000001,65292.75291032359,43597.26354609475,559513.6
mqtt,1024,100,50kbit,5%,0,1000,671,67.10000000000001,97723.86105831618,95061.97398908736,549683.2
mqtt,1024,100,50kbit,5%,20,1000,679,67.9,119459.87539930442,90923.7967848009,556236.8
mqtt,1024,100,50kbit,5%,100,1000,731,73.1,79752.56500916019,55634.26469948436,598835.2
mqtt,1024,100,50kbit,5%,500,1000,642,64.2,63866.68824741031,45794.99809008238,525926.4
mqtt,1024,100,50kbit,10%,0,1000,717,71.7,116241.95076631205,81223.88598214694,587366.4
mqtt,1024,100,50kbit,10%,20,1000,681,68.10000000000001,68209.89523095007,59045.412326630234,557875.2
mqtt,1024,100,50kbit,10%,100,1000,712,71.2,66518.87303121974,36469.73139738277,583270.4
mqtt,1024,100,50kbit,10%,500,1000,607,60.7,77813.7701720343,41487.13064108009,497254.4
mqtt,1024,100,100kbit,0%,0,1000,526,52.6,26580.154097578823,31849.3335695098,430899.2
mqtt,1024,100,100kbit,0%,20,1000,464,46.400000000000006,20111.464653035688,16418.76730297919,380108.8
mqtt,1024,100,100kbit,0%,100,1000,453,45.3,23241.083821976685,28153.83177222093,371097.6
mqtt,1024,100,100kbit,0%,500,1000,840,84.0,54724.68487336522,35559.21617988387,688128.0
mqtt,1024,100,100kbit,1%,0,1000,495,49.5,19727.243399860883,25138.7437866984,405504.0
mqtt,1024,100,100kbit,1%,20,1000,482,48.2,18284.900754319184,10995.594159348182,394854.4
mqtt,1024,100,100kbit,1%,100,1000,957,95.7,56865.20543791035,19466.294420754104,783974.4
mqtt,1024,100,100kbit,1%,500,1000,627,62.7,35007.991329524695,32364.968149538407,513638.4
mqtt,1024,100,100kbit,5%,0,1000,1232,123.2,78422.78422434609,46042.18076104216,1009254.4
mqtt,1024,100,100kbit,5%,20,1000,1366,136.60000000000002,139810.5405530678,119299.8305667084,1119027.2
mqtt,1024,100,100kbit,5%,100,1000,1105,110.5,75434.04740122109,82325.03456218501,905216.0
mqtt,1024,100,100kbit,5%,500,1000,882,88.2,44076.614345823014,27595.621751080063,722534.4
mqtt,1024,100,100kbit,10%,0,1000,1057,105.7,53739.69347587485,24420.77205045427,865894.4
mqtt,1024,100,100kbit,10%,20,1000,1002,100.2,49207.395572862224,24988.52464593757,820838.4
mqtt,1024,100,100kbit,10%,100,1000,939,93.9,54772.596905152765,29338.86682099306,769228.8
mqtt,1024,100,100kbit,10%,500,1000,1033,103.3,63673.45369358377,41576.904369134114,846233.6
mqtt,1024,100,250kbit,0%,0,1000,553,55.3,27489.44668485286,42064.09017717413,453017.6
mqtt,1024,100,250kbit,0%,20,1000,898,89.8,18318.531461176204,4338.108503521789,735641.6
mqtt,1024,100,250kbit,0%,100,1000,517,51.7,6312.179109805788,5598.995663542187,423526.4
mqtt,1024,100,250kbit,0%,500,1000,950,95.0,21793.99504009046,11697.015318242302,778240.0
mqtt,1024,100,250kbit,1%,0,1000,745,74.5,11532.240111395817,12514.094636997816,610304.0
mqtt,1024,100,250kbit,1%,20,1000,1220,122.0,36488.90623010573,28354.755309392483,999424.0
mqtt,1024,100,250kbit,1%,100,1000,529,52.900000000000006,18401.565112779183,34707.48162443237,433356.8
mqtt,1024,100,250kbit,1%,500,1000,1265,126.5,39618.92704304028,34429.8267150805,1036288.0
mqtt,1024,100,250kbit,5%,0,1000,2145,214.5,105936.24922056576,102268.57856182566,1757184.0
mqtt,1024,100,250kbit,5%,20,1000,894,89.4,10240.530086043696,5991.560216543416,732364.8
mqtt,1024,100,250kbit,5%,100,1000,959,95.9,16064.33088985797,7123.157891014398,785612.8
mqtt,1024,100,250kbit,5%,500,1000,841,84.1,15978.258578870866,7978.093130443116,688947.2
mqtt,1024,100,250kbit,10%,0,1000,1170,117.0,20665.231034898352,9766.06333341003,958464.0
mqtt,1024,100,250kbit,10%,20,1000,954,95.4,12228.263244438973,7616.815473993258,781516.8
mqtt,1024,100,250kbit,10%,100,1000,921,92.1,24195.148713684495,13827.218072905323,754483.2
mqtt,1024,100,250kbit,10%,500,1000,982,98.2,43673.99012945334,19608.111292709735,804454.4
mqtt,1024,100,1mbit,0%,0,1000,1090,109.0,6207.298154349721,20625.874576684782,892928.0
mqtt,1024,100,1mbit,0%,20,1000,1000,100.0,52.62282419204712,10.37434479119603,819200.0
mqtt,1024,100,1mbit,0%,100,1000,1000,100.0,136.93576884269714,11.143434816971087,819200.0
mqtt,1024,100,1mbit,0%,500,1000,1000,100.0,1779.950781583786,876.0579457571121,819200.0
mqtt,1024,100,1mbit,1%,0,1000,1000,100.0,25.786155462265015,10.771362017749896,819200.0
mqtt,1024,100,1mbit,1%,20,1000,1000,100.0,61.48969841003418,21.19324929197641,819200.0
mqtt,1024,100,1mbit,1%,100,1000,1000,100.0,236.49113059043884,211.00941984094737,819200.0
mqtt,1024,100,1mbit,1%,500,1000,987,98.7,2870.489342959094,570.1149433351159,808550.4
mqtt,1024,100,1mbit,5%,0,1000,1000,100.0,57.083353996276855,54.972616927126296,819200.0
mqtt,1024,100,1mbit,5%,20,1000,1000,100.0,429.4993236064911,255.48743068604375,819200.0
mqtt,1024,100,1mbit,5%,100,1000,906,90.6,3325.8395792369547,2366.3882664366947,742195.2
mqtt,1024,100,1mbit,5%,500,1000,884,88.4,17417.001336947826,10435.608017959785,724172.8
mqtt,1024,100,1mbit,10%,0,1000,1029,102.9,1424.0788171543904,6030.540318081627,842956.8
mqtt,1024,100,1mbit,10%,20,1000,980,98.0,4087.125719810019,2329.390252915326,802816.0
mqtt,1024,100,1mbit,10%,100,1000,968,96.8,11347.226600262744,7548.672469193517,792985.6
mqtt,1024,100,1mbit,10%,500,1000,907,90.7,49081.039661872215,30690.757619333228,743014.4
mqtt,1024,100,0,0%,0,1000,1075,107.5,6644.293817475785,24217.09914901664,880640.0
mqtt,1024,100,0,0%,20,1000,1000,100.0,7.316709041595459,6.30665521885669,819200.0
mqtt,1024,100,0,0%,100,1000,1000,100.0,7.309311389923096,6.316450962040902,819200.0
mqtt,1024,100,0,0%,500,1000,1000,100.0,7.126065969467163,6.516347332757176,819200.0
mqtt,1024,100,0,1%,0,1000,1000,100.0,8.28365182876587,6.9462641393962015,819200.0
mqtt,1024,100,0,1%,20,1000,1000,100.0,7.872585773468017,6.806183678926392,819200.0
mqtt,1024,100,0,1%,100,1000,1000,100.0,8.05328917503357,6.884286392552454,819200.0
mqtt,1024,100,0,1%,500,1000,1000,100.0,7.932889938354491,6.785964868879041,819200.0
mqtt,1024,100,0,5%,0,1000,1000,100.0,8.297072649002075,6.988589050406295,819200.0
mqtt,1024,100,0,5%,20,1000,1000,100.0,7.955840826034545,6.866481419870144,819200.0
mqtt,1024,100,0,5%,100,1000,1000,100.0,8.21256971359253,7.041019016619467,819200.0
mqtt,1024,100,0,5%,500,1000,1000,100.0,8.381918668746948,7.0981586457861665,819200.0
mqtt,1024,100,0,10%,0,1000,1000,100.0,7.939269781112672,6.844433558775547,819200.0
mqtt,1024,100,0,10%,20,1000,1000,100.0,8.05124545097351,6.8634225251794785,819200.0
mqtt,1024,100,0,10%,100,1000,1000,100.0,8.359201192855835,7.074040291515211,819200.0
mqtt,1024,100,0,10%,500,1000,1000,100.0,1.6166949272155762,2.8491524700185544,819200.0
coap,16,1,50kbit,0%,0,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,0%,20,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,0%,100,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,0%,500,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,1%,0,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,1%,20,10,0,0.0,0.0,0.0,0.0
coap,16,1,50kbit,1%,100,10,0,0.0,0.0,0.0,0.0
